X,Y,Z
-4.049722,36.753889,71.000
-4.049444,36.753889,72.000
-4.049167,36.753889,72.000
-4.048889,36.753889,72.000
-4.048611,36.753889,72.000
-4.048333,36.753889,72.000
-4.048056,36.753889,72.000
-4.070000,36.753611,67.000
-4.069722,36.753611,67.000
-4.069444,36.753611,67.000
-4.069167,36.753611,67.000
-4.068889,36.753611,66.000
-4.068611,36.753611,66.000
-4.068333,36.753611,66.000
-4.068056,36.753611,66.000
-4.067778,36.753611,66.000
-4.067500,36.753611,66.000
-4.067222,36.753611,66.000
-4.066944,36.753611,66.000
-4.066667,36.753611,66.000
-4.066389,36.753611,65.000
-4.066111,36.753611,65.000
-4.065833,36.753611,65.000
-4.065556,36.753611,65.000
-4.065278,36.753611,65.000
-4.065000,36.753611,65.000
-4.064722,36.753611,66.000
-4.064444,36.753611,66.000
-4.064167,36.753611,66.000
-4.063889,36.753611,66.000
-4.063611,36.753611,67.000
-4.063333,36.753611,68.000
-4.063056,36.753611,68.000
-4.062778,36.753611,69.000
-4.062500,36.753611,70.000
-4.062222,36.753611,70.000
-4.061944,36.753611,71.000
-4.061667,36.753611,71.000
-4.061389,36.753611,72.000
-4.061111,36.753611,73.000
-4.060833,36.753611,73.000
-4.060556,36.753611,74.000
-4.060278,36.753611,74.000
-4.060000,36.753611,74.000
-4.059722,36.753611,75.000
-4.059444,36.753611,75.000
-4.059167,36.753611,75.000
-4.058889,36.753611,76.000
-4.058611,36.753611,76.000
-4.058333,36.753611,76.000
-4.058056,36.753611,76.000
-4.057778,36.753611,76.000
-4.057500,36.753611,76.000
-4.057222,36.753611,76.000
-4.056944,36.753611,76.000
-4.056667,36.753611,75.000
-4.056389,36.753611,75.000
-4.056111,36.753611,75.000
-4.055833,36.753611,75.000
-4.055556,36.753611,75.000
-4.055278,36.753611,75.000
-4.055000,36.753611,74.000
-4.054722,36.753611,74.000
-4.054444,36.753611,74.000
-4.054167,36.753611,73.000
-4.053889,36.753611,73.000
-4.053611,36.753611,73.000
-4.053333,36.753611,72.000
-4.053056,36.753611,72.000
-4.052778,36.753611,71.000
-4.052500,36.753611,71.000
-4.052222,36.753611,71.000
-4.051944,36.753611,71.000
-4.051667,36.753611,71.000
-4.051389,36.753611,71.000
-4.051111,36.753611,71.000
-4.050833,36.753611,71.000
-4.050556,36.753611,71.000
-4.050278,36.753611,71.000
-4.050000,36.753611,71.000
-4.049722,36.753611,71.000
-4.049444,36.753611,72.000
-4.049167,36.753611,72.000
-4.048889,36.753611,72.000
-4.048611,36.753611,72.000
-4.048333,36.753611,72.000
-4.048056,36.753611,72.000
-4.070000,36.753333,66.000
-4.069722,36.753333,66.000
-4.069444,36.753333,66.000
-4.069167,36.753333,66.000
-4.068889,36.753333,66.000
-4.068611,36.753333,66.000
-4.068333,36.753333,66.000
-4.068056,36.753333,65.000
-4.067778,36.753333,65.000
-4.067500,36.753333,65.000
-4.067222,36.753333,65.000
-4.066944,36.753333,65.000
-4.066667,36.753333,65.000
-4.066389,36.753333,65.000
-4.066111,36.753333,65.000
-4.065833,36.753333,65.000
-4.065556,36.753333,65.000
-4.065278,36.753333,65.000
-4.065000,36.753333,65.000
-4.064722,36.753333,65.000
-4.064444,36.753333,65.000
-4.064167,36.753333,66.000
-4.063889,36.753333,66.000
-4.063611,36.753333,67.000
-4.063333,36.753333,68.000
-4.063056,36.753333,69.000
-4.062778,36.753333,69.000
-4.062500,36.753333,70.000
-4.062222,36.753333,71.000
-4.061944,36.753333,71.000
-4.061667,36.753333,72.000
-4.061389,36.753333,73.000
-4.061111,36.753333,73.000
-4.060833,36.753333,74.000
-4.060556,36.753333,74.000
-4.060278,36.753333,75.000
-4.060000,36.753333,75.000
-4.059722,36.753333,75.000
-4.059444,36.753333,75.000
-4.059167,36.753333,76.000
-4.058889,36.753333,76.000
-4.058611,36.753333,76.000
-4.058333,36.753333,76.000
-4.058056,36.753333,76.000
-4.057778,36.753333,76.000
-4.057500,36.753333,76.000
-4.057222,36.753333,75.000
-4.056944,36.753333,75.000
-4.056667,36.753333,75.000
-4.056389,36.753333,75.000
-4.056111,36.753333,75.000
-4.055833,36.753333,74.000
-4.055556,36.753333,74.000
-4.055278,36.753333,74.000
-4.055000,36.753333,74.000
-4.054722,36.753333,73.000
-4.054444,36.753333,73.000
-4.054167,36.753333,73.000
-4.053889,36.753333,72.000
-4.053611,36.753333,72.000
-4.053333,36.753333,72.000
-4.053056,36.753333,71.000
-4.052778,36.753333,71.000
-4.052500,36.753333,71.000
-4.052222,36.753333,70.000
-4.051944,36.753333,70.000
-4.051667,36.753333,70.000
-4.051389,36.753333,70.000
-4.051111,36.753333,70.000
-4.050833,36.753333,70.000
-4.050556,36.753333,71.000
-4.050278,36.753333,71.000
-4.050000,36.753333,71.000
-4.049722,36.753333,71.000
-4.049444,36.753333,72.000
-4.049167,36.753333,72.000
-4.048889,36.753333,72.000
-4.048611,36.753333,72.000
-4.048333,36.753333,72.000
-4.048056,36.753333,72.000
-4.070000,36.753056,65.000
-4.069722,36.753056,65.000
-4.069444,36.753056,65.000
-4.069167,36.753056,65.000
-4.068889,36.753056,65.000
-4.068611,36.753056,65.000
-4.068333,36.753056,65.000
-4.068056,36.753056,65.000
-4.067778,36.753056,65.000
-4.067500,36.753056,65.000
-4.067222,36.753056,65.000
-4.066944,36.753056,64.000
-4.066667,36.753056,64.000
-4.066389,36.753056,64.000
-4.066111,36.753056,64.000
-4.065833,36.753056,64.000
-4.065556,36.753056,64.000
-4.065278,36.753056,65.000
-4.065000,36.753056,65.000
-4.064722,36.753056,65.000
-4.064444,36.753056,65.000
-4.064167,36.753056,65.000
-4.063889,36.753056,66.000
-4.063611,36.753056,67.000
-4.063333,36.753056,68.000
-4.063056,36.753056,69.000
-4.062778,36.753056,70.000
-4.062500,36.753056,71.000
-4.062222,36.753056,71.000
-4.061944,36.753056,72.000
-4.061667,36.753056,73.000
-4.061389,36.753056,73.000
-4.061111,36.753056,74.000
-4.060833,36.753056,75.000
-4.060556,36.753056,75.000
-4.060278,36.753056,75.000
-4.060000,36.753056,75.000
-4.059722,36.753056,76.000
-4.059444,36.753056,76.000
-4.059167,36.753056,76.000
-4.058889,36.753056,76.000
-4.058611,36.753056,76.000
-4.058333,36.753056,76.000
-4.058056,36.753056,76.000
-4.057778,36.753056,76.000
-4.057500,36.753056,75.000
-4.057222,36.753056,75.000
-4.056944,36.753056,75.000
-4.056667,36.753056,75.000
-4.056389,36.753056,74.000
-4.056111,36.753056,74.000
-4.055833,36.753056,74.000
-4.055556,36.753056,74.000
-4.055278,36.753056,73.000
-4.055000,36.753056,73.000
-4.054722,36.753056,73.000
-4.054444,36.753056,72.000
-4.054167,36.753056,72.000
-4.053889,36.753056,72.000
-4.053611,36.753056,71.000
-4.053333,36.753056,71.000
-4.053056,36.753056,71.000
-4.052778,36.753056,70.000
-4.052500,36.753056,70.000
-4.052222,36.753056,70.000
-4.051944,36.753056,70.000
-4.051667,36.753056,70.000
-4.051389,36.753056,70.000
-4.051111,36.753056,70.000
-4.050833,36.753056,70.000
-4.050556,36.753056,70.000
-4.050278,36.753056,71.000
-4.050000,36.753056,71.000
-4.049722,36.753056,71.000
-4.049444,36.753056,72.000
-4.049167,36.753056,72.000
-4.048889,36.753056,72.000
-4.048611,36.753056,73.000
-4.048333,36.753056,73.000
-4.048056,36.753056,73.000
-4.070000,36.752778,64.000
-4.069722,36.752778,64.000
-4.069444,36.752778,64.000
-4.069167,36.752778,64.000
-4.068889,36.752778,64.000
-4.068611,36.752778,64.000
-4.068333,36.752778,64.000
-4.068056,36.752778,64.000
-4.067778,36.752778,64.000
-4.067500,36.752778,64.000
-4.067222,36.752778,64.000
-4.066944,36.752778,64.000
-4.066667,36.752778,64.000
-4.066389,36.752778,64.000
-4.066111,36.752778,64.000
-4.065833,36.752778,64.000
-4.065556,36.752778,64.000
-4.065278,36.752778,64.000
-4.065000,36.752778,64.000
-4.064722,36.752778,65.000
-4.064444,36.752778,65.000
-4.064167,36.752778,65.000
-4.063889,36.752778,66.000
-4.063611,36.752778,67.000
-4.063333,36.752778,68.000
-4.063056,36.752778,69.000
-4.062778,36.752778,70.000
-4.062500,36.752778,71.000
-4.062222,36.752778,72.000
-4.061944,36.752778,73.000
-4.061667,36.752778,73.000
-4.061389,36.752778,74.000
-4.061111,36.752778,75.000
-4.060833,36.752778,76.000
-4.060556,36.752778,76.000
-4.060278,36.752778,76.000
-4.060000,36.752778,76.000
-4.059722,36.752778,76.000
-4.059444,36.752778,76.000
-4.059167,36.752778,76.000
-4.058889,36.752778,76.000
-4.058611,36.752778,76.000
-4.058333,36.752778,76.000
-4.058056,36.752778,76.000
-4.057778,36.752778,76.000
-4.057500,36.752778,75.000
-4.057222,36.752778,75.000
-4.056944,36.752778,75.000
-4.056667,36.752778,74.000
-4.056389,36.752778,74.000
-4.056111,36.752778,74.000
-4.055833,36.752778,73.000
-4.055556,36.752778,73.000
-4.055278,36.752778,73.000
-4.055000,36.752778,72.000
-4.054722,36.752778,72.000
-4.054444,36.752778,72.000
-4.054167,36.752778,71.000
-4.053889,36.752778,71.000
-4.053611,36.752778,71.000
-4.053333,36.752778,70.000
-4.053056,36.752778,70.000
-4.052778,36.752778,70.000
-4.052500,36.752778,70.000
-4.052222,36.752778,70.000
-4.051944,36.752778,70.000
-4.051667,36.752778,70.000
-4.051389,36.752778,70.000
-4.051111,36.752778,70.000
-4.050833,36.752778,70.000
-4.050556,36.752778,70.000
-4.050278,36.752778,71.000
-4.050000,36.752778,71.000
-4.049722,36.752778,71.000
-4.049444,36.752778,72.000
-4.049167,36.752778,72.000
-4.048889,36.752778,73.000
-4.048611,36.752778,73.000
-4.048333,36.752778,73.000
-4.048056,36.752778,73.000
-4.070000,36.752500,63.000
-4.069722,36.752500,63.000
-4.069444,36.752500,63.000
-4.069167,36.752500,63.000
-4.068889,36.752500,63.000
-4.068611,36.752500,63.000
-4.068333,36.752500,63.000
-4.068056,36.752500,63.000
-4.067778,36.752500,63.000
-4.067500,36.752500,63.000
-4.067222,36.752500,63.000
-4.066944,36.752500,63.000
-4.066667,36.752500,63.000
-4.066389,36.752500,63.000
-4.066111,36.752500,63.000
-4.065833,36.752500,63.000
-4.065556,36.752500,64.000
-4.065278,36.752500,64.000
-4.065000,36.752500,64.000
-4.064722,36.752500,64.000
-4.064444,36.752500,65.000
-4.064167,36.752500,65.000
-4.063889,36.752500,66.000
-4.063611,36.752500,67.000
-4.063333,36.752500,68.000
-4.063056,36.752500,69.000
-4.062778,36.752500,70.000
-4.062500,36.752500,72.000
-4.062222,36.752500,72.000
-4.061944,36.752500,73.000
-4.061667,36.752500,74.000
-4.061389,36.752500,75.000
-4.061111,36.752500,76.000
-4.060833,36.752500,76.000
-4.060556,36.752500,77.000
-4.060278,36.752500,77.000
-4.060000,36.752500,77.000
-4.059722,36.752500,77.000
-4.059444,36.752500,77.000
-4.059167,36.752500,77.000
-4.058889,36.752500,77.000
-4.058611,36.752500,76.000
-4.058333,36.752500,76.000
-4.058056,36.752500,76.000
-4.057778,36.752500,76.000
-4.057500,36.752500,75.000
-4.057222,36.752500,75.000
-4.056944,36.752500,74.000
-4.056667,36.752500,74.000
-4.056389,36.752500,74.000
-4.056111,36.752500,73.000
-4.055833,36.752500,73.000
-4.055556,36.752500,72.000
-4.055278,36.752500,72.000
-4.055000,36.752500,72.000
-4.054722,36.752500,71.000
-4.054444,36.752500,71.000
-4.054167,36.752500,71.000
-4.053889,36.752500,70.000
-4.053611,36.752500,70.000
-4.053333,36.752500,70.000
-4.053056,36.752500,70.000
-4.052778,36.752500,70.000
-4.052500,36.752500,69.000
-4.052222,36.752500,69.000
-4.051944,36.752500,69.000
-4.051667,36.752500,69.000
-4.051389,36.752500,70.000
-4.051111,36.752500,70.000
-4.050833,36.752500,70.000
-4.050556,36.752500,70.000
-4.050278,36.752500,70.000
-4.050000,36.752500,71.000
-4.049722,36.752500,71.000
-4.049444,36.752500,72.000
-4.049167,36.752500,72.000
-4.048889,36.752500,73.000
-4.048611,36.752500,73.000
-4.048333,36.752500,73.000
-4.048056,36.752500,73.000
-4.070000,36.752222,63.000
-4.069722,36.752222,63.000
-4.069444,36.752222,63.000
-4.069167,36.752222,63.000
-4.068889,36.752222,63.000
-4.068611,36.752222,63.000
-4.068333,36.752222,63.000
-4.068056,36.752222,63.000
-4.067778,36.752222,63.000
-4.067500,36.752222,63.000
-4.067222,36.752222,63.000
-4.066944,36.752222,63.000
-4.066667,36.752222,63.000
-4.066389,36.752222,63.000
-4.066111,36.752222,63.000
-4.065833,36.752222,63.000
-4.065556,36.752222,63.000
-4.065278,36.752222,64.000
-4.065000,36.752222,64.000
-4.064722,36.752222,65.000
-4.064444,36.752222,65.000
-4.064167,36.752222,65.000
-4.063889,36.752222,66.000
-4.063611,36.752222,68.000
-4.063333,36.752222,69.000
-4.063056,36.752222,70.000
-4.062778,36.752222,71.000
-4.062500,36.752222,72.000
-4.062222,36.752222,73.000
-4.061944,36.752222,74.000
-4.061667,36.752222,74.000
-4.061389,36.752222,75.000
-4.061111,36.752222,76.000
-4.060833,36.752222,77.000
-4.060556,36.752222,77.000
-4.060278,36.752222,77.000
-4.060000,36.752222,77.000
-4.059722,36.752222,77.000
-4.059444,36.752222,77.000
-4.059167,36.752222,77.000
-4.058889,36.752222,77.000
-4.058611,36.752222,76.000
-4.058333,36.752222,76.000
-4.058056,36.752222,76.000
-4.057778,36.752222,75.000
-4.057500,36.752222,75.000
-4.057222,36.752222,75.000
-4.056944,36.752222,74.000
-4.056667,36.752222,74.000
-4.056389,36.752222,73.000
-4.056111,36.752222,73.000
-4.055833,36.752222,72.000
-4.055556,36.752222,72.000
-4.055278,36.752222,72.000
-4.055000,36.752222,71.000
-4.054722,36.752222,71.000
-4.054444,36.752222,71.000
-4.054167,36.752222,70.000
-4.053889,36.752222,70.000
-4.053611,36.752222,70.000
-4.053333,36.752222,70.000
-4.053056,36.752222,70.000
-4.052778,36.752222,69.000
-4.052500,36.752222,69.000
-4.052222,36.752222,69.000
-4.051944,36.752222,69.000
-4.051667,36.752222,69.000
-4.051389,36.752222,70.000
-4.051111,36.752222,70.000
-4.050833,36.752222,70.000
-4.050556,36.752222,70.000
-4.050278,36.752222,71.000
-4.050000,36.752222,71.000
-4.049722,36.752222,71.000
-4.049444,36.752222,72.000
-4.049167,36.752222,72.000
-4.048889,36.752222,73.000
-4.048611,36.752222,73.000
-4.048333,36.752222,73.000
-4.048056,36.752222,73.000
-4.070000,36.751944,62.000
-4.069722,36.751944,62.000
-4.069444,36.751944,62.000
-4.069167,36.751944,62.000
-4.068889,36.751944,62.000
-4.068611,36.751944,62.000
-4.068333,36.751944,62.000
-4.068056,36.751944,62.000
-4.067778,36.751944,62.000
-4.067500,36.751944,63.000
-4.067222,36.751944,63.000
-4.066944,36.751944,63.000
-4.066667,36.751944,63.000
-4.066389,36.751944,63.000
-4.066111,36.751944,63.000
-4.065833,36.751944,63.000
-4.065556,36.751944,63.000
-4.065278,36.751944,64.000
-4.065000,36.751944,64.000
-4.064722,36.751944,65.000
-4.064444,36.751944,65.000
-4.064167,36.751944,66.000
-4.063889,36.751944,67.000
-4.063611,36.751944,68.000
-4.063333,36.751944,69.000
-4.063056,36.751944,70.000
-4.062778,36.751944,71.000
-4.062500,36.751944,73.000
-4.062222,36.751944,73.000
-4.061944,36.751944,74.000
-4.061667,36.751944,75.000
-4.061389,36.751944,75.000
-4.061111,36.751944,76.000
-4.060833,36.751944,77.000
-4.060556,36.751944,77.000
-4.060278,36.751944,77.000
-4.060000,36.751944,77.000
-4.059722,36.751944,77.000
-4.059444,36.751944,77.000
-4.059167,36.751944,77.000
-4.058889,36.751944,77.000
-4.058611,36.751944,76.000
-4.058333,36.751944,76.000
-4.058056,36.751944,75.000
-4.057778,36.751944,75.000
-4.057500,36.751944,75.000
-4.057222,36.751944,74.000
-4.056944,36.751944,74.000
-4.056667,36.751944,73.000
-4.056389,36.751944,73.000
-4.056111,36.751944,73.000
-4.055833,36.751944,72.000
-4.055556,36.751944,72.000
-4.055278,36.751944,71.000
-4.055000,36.751944,71.000
-4.054722,36.751944,71.000
-4.054444,36.751944,70.000
-4.054167,36.751944,70.000
-4.053889,36.751944,70.000
-4.053611,36.751944,70.000
-4.053333,36.751944,70.000
-4.053056,36.751944,70.000
-4.052778,36.751944,69.000
-4.052500,36.751944,69.000
-4.052222,36.751944,69.000
-4.051944,36.751944,69.000
-4.051667,36.751944,70.000
-4.051389,36.751944,70.000
-4.051111,36.751944,70.000
-4.050833,36.751944,70.000
-4.050556,36.751944,70.000
-4.050278,36.751944,71.000
-4.050000,36.751944,71.000
-4.049722,36.751944,72.000
-4.049444,36.751944,72.000
-4.049167,36.751944,73.000
-4.048889,36.751944,73.000
-4.048611,36.751944,73.000
-4.048333,36.751944,73.000
-4.048056,36.751944,73.000
-4.070000,36.751667,61.000
-4.069722,36.751667,61.000
-4.069444,36.751667,61.000
-4.069167,36.751667,61.000
-4.068889,36.751667,62.000
-4.068611,36.751667,62.000
-4.068333,36.751667,62.000
-4.068056,36.751667,62.000
-4.067778,36.751667,62.000
-4.067500,36.751667,62.000
-4.067222,36.751667,62.000
-4.066944,36.751667,62.000
-4.066667,36.751667,62.000
-4.066389,36.751667,62.000
-4.066111,36.751667,63.000
-4.065833,36.751667,63.000
-4.065556,36.751667,63.000
-4.065278,36.751667,64.000
-4.065000,36.751667,65.000
-4.064722,36.751667,65.000
-4.064444,36.751667,66.000
-4.064167,36.751667,67.000
-4.063889,36.751667,68.000
-4.063611,36.751667,69.000
-4.063333,36.751667,70.000
-4.063056,36.751667,71.000
-4.062778,36.751667,72.000
-4.062500,36.751667,73.000
-4.062222,36.751667,74.000
-4.061944,36.751667,74.000
-4.061667,36.751667,75.000
-4.061389,36.751667,76.000
-4.061111,36.751667,76.000
-4.060833,36.751667,77.000
-4.060556,36.751667,77.000
-4.060278,36.751667,77.000
-4.060000,36.751667,77.000
-4.059722,36.751667,77.000
-4.059444,36.751667,77.000
-4.059167,36.751667,77.000
-4.058889,36.751667,76.000
-4.058611,36.751667,76.000
-4.058333,36.751667,76.000
-4.058056,36.751667,75.000
-4.057778,36.751667,75.000
-4.057500,36.751667,74.000
-4.057222,36.751667,74.000
-4.056944,36.751667,74.000
-4.056667,36.751667,73.000
-4.056389,36.751667,73.000
-4.056111,36.751667,72.000
-4.055833,36.751667,72.000
-4.055556,36.751667,72.000
-4.055278,36.751667,71.000
-4.055000,36.751667,71.000
-4.054722,36.751667,71.000
-4.054444,36.751667,70.000
-4.054167,36.751667,70.000
-4.053889,36.751667,70.000
-4.053611,36.751667,70.000
-4.053333,36.751667,70.000
-4.053056,36.751667,70.000
-4.052778,36.751667,69.000
-4.052500,36.751667,69.000
-4.052222,36.751667,69.000
-4.051944,36.751667,70.000
-4.051667,36.751667,70.000
-4.051389,36.751667,70.000
-4.051111,36.751667,70.000
-4.050833,36.751667,71.000
-4.050556,36.751667,71.000
-4.050278,36.751667,71.000
-4.050000,36.751667,72.000
-4.049722,36.751667,72.000
-4.049444,36.751667,72.000
-4.049167,36.751667,73.000
-4.048889,36.751667,73.000
-4.048611,36.751667,73.000
-4.048333,36.751667,73.000
-4.048056,36.751667,73.000
-4.070000,36.751389,61.000
-4.069722,36.751389,61.000
-4.069444,36.751389,61.000
-4.069167,36.751389,61.000
-4.068889,36.751389,61.000
-4.068611,36.751389,61.000
-4.068333,36.751389,61.000
-4.068056,36.751389,62.000
-4.067778,36.751389,62.000
-4.067500,36.751389,62.000
-4.067222,36.751389,62.000
-4.066944,36.751389,62.000
-4.066667,36.751389,62.000
-4.066389,36.751389,62.000
-4.066111,36.751389,62.000
-4.065833,36.751389,63.000
-4.065556,36.751389,63.000
-4.065278,36.751389,64.000
-4.065000,36.751389,65.000
-4.064722,36.751389,66.000
-4.064444,36.751389,66.000
-4.064167,36.751389,67.000
-4.063889,36.751389,68.000
-4.063611,36.751389,69.000
-4.063333,36.751389,70.000
-4.063056,36.751389,71.000
-4.062778,36.751389,72.000
-4.062500,36.751389,74.000
-4.062222,36.751389,74.000
-4.061944,36.751389,75.000
-4.061667,36.751389,75.000
-4.061389,36.751389,76.000
-4.061111,36.751389,76.000
-4.060833,36.751389,77.000
-4.060556,36.751389,77.000
-4.060278,36.751389,77.000
-4.060000,36.751389,77.000
-4.059722,36.751389,77.000
-4.059444,36.751389,77.000
-4.059167,36.751389,76.000
-4.058889,36.751389,76.000
-4.058611,36.751389,76.000
-4.058333,36.751389,75.000
-4.058056,36.751389,75.000
-4.057778,36.751389,75.000
-4.057500,36.751389,74.000
-4.057222,36.751389,74.000
-4.056944,36.751389,73.000
-4.056667,36.751389,73.000
-4.056389,36.751389,73.000
-4.056111,36.751389,72.000
-4.055833,36.751389,72.000
-4.055556,36.751389,71.000
-4.055278,36.751389,71.000
-4.055000,36.751389,71.000
-4.054722,36.751389,70.000
-4.054444,36.751389,70.000
-4.054167,36.751389,70.000
-4.053889,36.751389,69.000
-4.053611,36.751389,69.000
-4.053333,36.751389,69.000
-4.053056,36.751389,69.000
-4.052778,36.751389,70.000
-4.052500,36.751389,70.000
-4.052222,36.751389,70.000
-4.051944,36.751389,70.000
-4.051667,36.751389,70.000
-4.051389,36.751389,70.000
-4.051111,36.751389,71.000
-4.050833,36.751389,71.000
-4.050556,36.751389,71.000
-4.050278,36.751389,71.000
-4.050000,36.751389,72.000
-4.049722,36.751389,72.000
-4.049444,36.751389,73.000
-4.049167,36.751389,73.000
-4.048889,36.751389,73.000
-4.048611,36.751389,74.000
-4.048333,36.751389,74.000
-4.048056,36.751389,74.000
-4.070000,36.751111,60.000
-4.069722,36.751111,60.000
-4.069444,36.751111,60.000
-4.069167,36.751111,60.000
-4.068889,36.751111,60.000
-4.068611,36.751111,61.000
-4.068333,36.751111,61.000
-4.068056,36.751111,61.000
-4.067778,36.751111,61.000
-4.067500,36.751111,62.000
-4.067222,36.751111,62.000
-4.066944,36.751111,62.000
-4.066667,36.751111,62.000
-4.066389,36.751111,62.000
-4.066111,36.751111,62.000
-4.065833,36.751111,62.000
-4.065556,36.751111,63.000
-4.065278,36.751111,64.000
-4.065000,36.751111,65.000
-4.064722,36.751111,66.000
-4.064444,36.751111,67.000
-4.064167,36.751111,68.000
-4.063889,36.751111,69.000
-4.063611,36.751111,70.000
-4.063333,36.751111,71.000
-4.063056,36.751111,72.000
-4.062778,36.751111,73.000
-4.062500,36.751111,74.000
-4.062222,36.751111,75.000
-4.061944,36.751111,75.000
-4.061667,36.751111,75.000
-4.061389,36.751111,76.000
-4.061111,36.751111,76.000
-4.060833,36.751111,77.000
-4.060556,36.751111,77.000
-4.060278,36.751111,77.000
-4.060000,36.751111,77.000
-4.059722,36.751111,77.000
-4.059444,36.751111,76.000
-4.059167,36.751111,76.000
-4.058889,36.751111,76.000
-4.058611,36.751111,76.000
-4.058333,36.751111,75.000
-4.058056,36.751111,75.000
-4.057778,36.751111,74.000
-4.057500,36.751111,74.000
-4.057222,36.751111,73.000
-4.056944,36.751111,73.000
-4.056667,36.751111,73.000
-4.056389,36.751111,72.000
-4.056111,36.751111,72.000
-4.055833,36.751111,72.000
-4.055556,36.751111,71.000
-4.055278,36.751111,71.000
-4.055000,36.751111,71.000
-4.054722,36.751111,70.000
-4.054444,36.751111,70.000
-4.054167,36.751111,70.000
-4.053889,36.751111,69.000
-4.053611,36.751111,69.000
-4.053333,36.751111,69.000
-4.053056,36.751111,69.000
-4.052778,36.751111,70.000
-4.052500,36.751111,70.000
-4.052222,36.751111,70.000
-4.051944,36.751111,70.000
-4.051667,36.751111,70.000
-4.051389,36.751111,71.000
-4.051111,36.751111,71.000
-4.050833,36.751111,71.000
-4.050556,36.751111,71.000
-4.050278,36.751111,72.000
-4.050000,36.751111,72.000
-4.049722,36.751111,72.000
-4.049444,36.751111,73.000
-4.049167,36.751111,73.000
-4.048889,36.751111,74.000
-4.048611,36.751111,74.000
-4.048333,36.751111,74.000
-4.048056,36.751111,74.000
-4.070000,36.750833,59.000
-4.069722,36.750833,59.000
-4.069444,36.750833,59.000
-4.069167,36.750833,60.000
-4.068889,36.750833,60.000
-4.068611,36.750833,60.000
-4.068333,36.750833,60.000
-4.068056,36.750833,61.000
-4.067778,36.750833,61.000
-4.067500,36.750833,61.000
-4.067222,36.750833,61.000
-4.066944,36.750833,62.000
-4.066667,36.750833,62.000
-4.066389,36.750833,62.000
-4.066111,36.750833,62.000
-4.065833,36.750833,62.000
-4.065556,36.750833,63.000
-4.065278,36.750833,64.000
-4.065000,36.750833,65.000
-4.064722,36.750833,66.000
-4.064444,36.750833,67.000
-4.064167,36.750833,69.000
-4.063889,36.750833,70.000
-4.063611,36.750833,71.000
-4.063333,36.750833,72.000
-4.063056,36.750833,73.000
-4.062778,36.750833,73.000
-4.062500,36.750833,74.000
-4.062222,36.750833,75.000
-4.061944,36.750833,75.000
-4.061667,36.750833,76.000
-4.061389,36.750833,76.000
-4.061111,36.750833,76.000
-4.060833,36.750833,77.000
-4.060556,36.750833,77.000
-4.060278,36.750833,77.000
-4.060000,36.750833,77.000
-4.059722,36.750833,76.000
-4.059444,36.750833,76.000
-4.059167,36.750833,76.000
-4.058889,36.750833,76.000
-4.058611,36.750833,75.000
-4.058333,36.750833,75.000
-4.058056,36.750833,74.000
-4.057778,36.750833,74.000
-4.057500,36.750833,74.000
-4.057222,36.750833,73.000
-4.056944,36.750833,73.000
-4.056667,36.750833,72.000
-4.056389,36.750833,72.000
-4.056111,36.750833,72.000
-4.055833,36.750833,71.000
-4.055556,36.750833,71.000
-4.055278,36.750833,71.000
-4.055000,36.750833,70.000
-4.054722,36.750833,70.000
-4.054444,36.750833,70.000
-4.054167,36.750833,69.000
-4.053889,36.750833,69.000
-4.053611,36.750833,69.000
-4.053333,36.750833,69.000
-4.053056,36.750833,69.000
-4.052778,36.750833,70.000
-4.052500,36.750833,70.000
-4.052222,36.750833,70.000
-4.051944,36.750833,70.000
-4.051667,36.750833,70.000
-4.051389,36.750833,71.000
-4.051111,36.750833,71.000
-4.050833,36.750833,71.000
-4.050556,36.750833,72.000
-4.050278,36.750833,72.000
-4.050000,36.750833,72.000
-4.049722,36.750833,73.000
-4.049444,36.750833,73.000
-4.049167,36.750833,73.000
-4.048889,36.750833,74.000
-4.048611,36.750833,74.000
-4.048333,36.750833,74.000
-4.048056,36.750833,74.000
-4.070000,36.750556,59.000
-4.069722,36.750556,59.000
-4.069444,36.750556,59.000
-4.069167,36.750556,59.000
-4.068889,36.750556,60.000
-4.068611,36.750556,60.000
-4.068333,36.750556,60.000
-4.068056,36.750556,60.000
-4.067778,36.750556,61.000
-4.067500,36.750556,61.000
-4.067222,36.750556,61.000
-4.066944,36.750556,61.000
-4.066667,36.750556,62.000
-4.066389,36.750556,62.000
-4.066111,36.750556,62.000
-4.065833,36.750556,62.000
-4.065556,36.750556,63.000
-4.065278,36.750556,65.000
-4.065000,36.750556,66.000
-4.064722,36.750556,67.000
-4.064444,36.750556,68.000
-4.064167,36.750556,69.000
-4.063889,36.750556,70.000
-4.063611,36.750556,71.000
-4.063333,36.750556,72.000
-4.063056,36.750556,73.000
-4.062778,36.750556,74.000
-4.062500,36.750556,75.000
-4.062222,36.750556,75.000
-4.061944,36.750556,76.000
-4.061667,36.750556,76.000
-4.061389,36.750556,76.000
-4.061111,36.750556,76.000
-4.060833,36.750556,77.000
-4.060556,36.750556,77.000
-4.060278,36.750556,77.000
-4.060000,36.750556,76.000
-4.059722,36.750556,76.000
-4.059444,36.750556,76.000
-4.059167,36.750556,76.000
-4.058889,36.750556,76.000
-4.058611,36.750556,75.000
-4.058333,36.750556,75.000
-4.058056,36.750556,74.000
-4.057778,36.750556,74.000
